'Ólta'í jooł yee ndaanéhígíí Bee'aldííldahsinilgóó naaskaigo 'áádę́ę́' náákahgo Na·nízhoozhídę́ę́' bee 'ada'az'ą́ jíní	when the school ball team went to Albuquerque evening overtook them in Gallup enroute back.
Shitélii biza'jiłt'éehgo 'ayóo 'adadanichid łeh	my burro ducks his head when ever someone puts a bridle on him
T'áá 'áłahjį' na'nishkaadgo 'ádadéshłáá'	I got bored with herding all the time
Łeets'aa' tánásgisgi 'ayóo 'ádadeeshłá	I'm sick and tired of dishwashing
'Atoo' 'áshłaago 'áshįįh biih yíjaa' dóó béésh 'adee' bee ła' 'ádádiisdziid	when I made stew I put in salt and took a sip of it with a spoon
Yé'iitsoh tsé 'adah 'iiyííłhan	the giant threw a rock downward
Shich'ah tsékooh góyaa 'adah bił 'ííyol	my hat blew down into the gorge.
Shash yáázh baa yiníit'į́į́ ńt'éé' bimá nihich'į' 'ádáhoołchįįd	we were teasing the bear cub when its mother became enraged at us
Tł'ízí bikooh yéédaaldzidgo bikooh góyaa 'adaháłgo'	the goats were afraid of the wash so I pushed them down into it
'Íídą́ą́' Naabeehó dziłgóó dibé yił 'adahineest'į́į́'	at that time the Navajos slipped away one after another with their sheep
'Áłah 'ałeeh góne' sédáago 'ádahodéshłáá' dóó t'óó hooghangóó dah ńdiisdzá	I got bored sitting in the meeting so I simply started back home
'Ayóo 'ádahodeeshłá	I'm listless; I don't feel like doing anything
She'azis bidátł'óól k'ínínizh	I broke the tie cord for my sack.
'Áde 'eeshghal	I overate
Tó diłhil 'áde yishdlą́ą́'	I drank too much whiskey
'Áde 'eeshdlą́ą́'	I drank too much
Béésh łigaii 'adee'	Silver spoon
Tsin 'adee'	wooden spoon.
'Áadi yíníyáago 'éé' neishoodii bich'į' 'ádééhodíílzįįł	when you get there be sure to introduce yourself to the missionary
'Éé' yá'ádaat'éehii bee 'ádéé'iyéshtł'in dóó kintahgóó dah diiyá	I dressed up and set out for town
Nináshbeehgo 'ádíná'áshjoł	when I bathe I dry myself
Yéigo 'ádí'í1joł	dry yourself well
Bii'adéest'į́į́' bich'į' sézį́įgo 'ádé'éshjoł	I'm wiping myself as I stand before the mirror
'Awéé' t'áá dah 'adoot'áałgo 'ałhosh	the baby is asleep holding onto his food
Hastiin sání léi' bidághaa' dah da'déet'aahgo naałyéhé bá hooghandi tł'óo'gi sidá	the old man is sitting in front of the trading post with his mustache full of food particles
'Ashkii yázhí hashtł'ish tsé yee 'ádíígaas	the little boy is scraping mud off of himself with a stone
Shádí bibee'ádít'oodí 'ádíshíshjool ńt'éé' yiniinaa shich'áhóóshkeed	my older sister bawled me out for using her towel
Táchééhdę́ę́' ch'éénísh'na'go bee 'ádít'oodí 'ádíshíshjool	I rubbed myself with a towel when I crawled back out of the sweathouse
Shiye' t'áadoo yaa 'adi'aahí łį́į́' hádíní'į́į́' bídíiniid	I told my son to look for the horses before mid-afternoon
Tooh ńlínígíí ha'naa shił 'adeezbą́ą́z ńt'éé' tsinaabąąs nihits'ą́ą́' k'é'éłtǫ'	I started to ride across the river but it broke down on us
Shimá sání bich'į' t'ah doo shił 'adibąąs da	I haven't started for my grandmother's yet
*Øbąąs: to move --- by rolling	a hooplike object or wheeled vehicle.)
Kin bee yidleeshé bee 'ádidiishtł'iizh nt'éé' shilééchąą'í doo shééhósin da	I put blue paint on myself and my dog didn't recognize me
'ádináádinishchííd) (*lchííd: to reach	to act with the hand.)
Táláwosh bił 'ádídíshnihgo t'áá sézį́į́ ńt'éé' tá'ádésgiz	I took a shower rubbing myself all over with soap
Bee 'ádíltłahí t'áá sézį́į́ ńt'éé' bił 'ádídéshnii'	I rubbed my entire body with lotion
'Azee' 'etłohí bił 'ádídíshnih shijáád neezgaigo biniinaa	I have a sore leg so I'm rubbing myself with liniment
Shijáád neezgaigo ch'ééh 'ádídíshnih	my leg hurts and it does no good to rub it
'Adih 'ádeeshnííł nisin	I think I can accomplish more
'Adih lá 'ádeeshnííł ni	I know very well that I can do more
'Adih lá 'ádeeshnííł ni	I know very well that I can do more.
Wááshindoondę́ę́' Bilagáana ła' nihikéyah yikáa'jį' 'ííyáago nihee 'ádíhoosníí'	a white man came to our country from Washington and took charge of us
Shicheii yę́ę 'ádin silį́į'go bikéyahą́ą t'áá 'át'é bee 'ádíhwiisisníí'	when my grandfather died I took over his lands in their entirety.
Hooghan t'áá 'áyídí hadziihgo chidí bitoo' nihits'ą́ą́' 'ásdįįd	when we were nearly home we ran out of gasoline
Shibéeso 'ásdįįdgo biniinaa t'óó 'ólta'dę́ę́' nánísdzá	I came back from school because my money ran out
'Ałk'idą́ą́' mą́'iitsoh t'óó 'ahayóí ńt'éé'. K'ad 'éí k'adę́ę 'ádįįh	long ago there were many wolves. Now they are on the verge of extinction
Nihicheii yę́ę 'ásdįįd ndi t'ahdii béédeiilniih	my grandfather died but we still remember him
Hastiin Nééz t'áadoo hooyání bináá' 'ásdįįd jiní	I hear that Mr. Long suddenly went blind
Shį́į́dą́ą́' na'niiłkaadgo t'áá 'áháníjį' 'adeeshch'iłgo bik'ee deelyiz	last summer when we were out herding a bolt of lightning struck nearby and gave us a start
T'áá hazhóó'ógo yisháałgo biniinaa shaa 'adiildee'	I was left behind because I was walkíng too slowly
Hoozdo hoolyéégóó déyáago 'ałní'ní'ą́ą́dóó bik'ijį' Na'ní'zhoozhídóó shił dah 'adiilwod	I left Gallup in the afternoon when I went to Phoenix
'Ahbínídą́ą́' 'ííyą́ą́' dóó kintahgóó shił dah 'adiilwod	this morning I ate and took off for Gallup
Shimá Mary níigo 'ádooji'	my mother took the name Mary
Chách'osh Nééz Naakaiik'ehjí Delgadito níigo 'ádooji'	Tall Syphilis adopted the Spanish name Delgadito
Kintahgóó náshdáahgo t'áá 'ałajį' díí Bilagáana 'adókeedgo néistsééh	whenever I get to town I always see this white man begging
Hasistihgo shį́į́ t'óó 'adííníshkeedgo shik'éí bitahgóó tádísháah dooleeł	when I get old I suppose I'll go around begging among my relatives
T'áá 'ákwííjį́ yá'át'éehgo 'ádíí'ní.szin	I keep myself clean and well groomed every day
Tsiniheeshjíí' k'íníshch'iish ńt'ée' 'ádishishch'ish	I cut myself while I was sawing the plank in two
'ólta'di níyáago dah 'ádiishdlo' ńt'éé' neeznádiin dóó ba'aan naadiin dah hidíníshdlo' la'	I weighed myself when I got to school and found that I weighed a hundred and twenty pounds
'Ahbínídą́ą́' na'nishkaadgo gahtsoh léi' bił 'adéłdǫǫh	I shot a rabbit this morning while I was out herding
'Ólta'di 'atah nímasiitsoh béshgéésh ńt'éé' 'ádéshgish	I was one of those peeling potatoes at school and I cut myself
Béésh bee 'ádínígish	you cut yourself with a knife
Dah ń'diishk'ąąh dóó 'aghaa' yisdizígíí bii' ńdísht'ih	I open the warp and insert yarn in it
'Ahbínídą́ą́' 'adiiłtł'iizh	I used blue dye this morning
Kin bee yidleeshí. bee 'ádiishtł'iizh	I made myself blue with house paint
Jį́į́dą́ą́' naanish bee 'ádiyéshyį́ k'i'dishłéego	today I killed myself with work in planting
Shichidí bikee' booshk'iizhjígo dah 'adiisool lá	I see that I have a bulge on my car tire
Taos'nii' dah 'adiisool	the dough has risen
Hoozdo góne' taos'nii' 'ajikáahgo t'áadoo hodina'í dah 'adiisoł	if one puts dough in a warm place it rises quickly
Shi'éétsoh t'éiyá 'ádísísziłgo kǫ' na'ałbąąsii biih yishwod	I grabbed up just my coat and hurried into the train
Tooh nílínígíí bibąąh góyaa kin 'adíítąąd	there are houses strung out along the bank of the river
'Atiingóó tó dilchxoshí bizis t'óó 'ahayóí 'adíítąąd	there are lots of pop bottles scattered alongside the road
'Ádíkájísti'go biniinaa k'asdą́ą́' dichin hwiisxį́	he's so shy that he nearly starved to death
Shiyééł 'ałtso sits'ą́ą́' 'adíík'ą́ą́'	all my possessions burned up
Sodizin bá hooghangóó yootsoh bee 'adildííl yiits'a'	the church bell is heard ringing
Tooh ńłínígíí ha'naa shił 'adeeshdloozh ńt'éé' łį́į́' shił deezgo'	I started to ride across the river when the horse fell with me
T'áadoo hooyání deeyolgo 'adiníshíshchid	when the wind suddenly started to blow I put my arms around myself
Naałyéhé bá hooghandi ké ła' 'ádínéésh'ąąd	I tried on some shoes in the store
Naałyéhé bá hooghandi she'esdzáán ké la' 'ádíinooł'ąąd	my wife tried on some shoes in the store
Naakaii bizaad bee 'ádineeshtį́į́ł	I'm teaching myself Spanish
'Ałtso 'ííyą́ą'go tóógóó 'adínéłkaad	when I finished eating I started for the waterhole with the sheep
Shimá dóó shizhé'é 'áłah 'aleeh góne' bił yah 'adiniikai	my mother and father and I went into the meeting and stayed and stayed
(*dkááh: to walk	go --- 3 or more actors.
Shizhé'é dóó shimá naalyéhé bá hooghan góne' yah 'adinoot'áazhgo tł'óo'di biba'sédáago t'óó báhádzigo dishishch'iizh	I really got bored stiff waiting for my father and mother when they went into the store and stayed and stayed while I waited outside
Tł'éédą́ą́' tooh ńlínígíí deg 'adínées'ąąd	he river rose last night
Béégashii yáázh dibé bighan góne' yah 'adinoolwodgo bimá ch'ééh bich'į' 'ání dibé bighan bine'dę́ę́'	when the calf got stranded in the sheep corral its mother called to it in vain from behind the corral
į́į́' ná'ázt'i' góne' yah 'adinoodzáá léi' t'ah t'áá 'ákóne' naaghá	a horse that got into the enclosure is still there
Shicheii táchééh góne' yah 'adinoodzáago tł'óo'di ch'ééh biba' sédá	I'm sitting outside waiting in vain for my grandfather who went into the sweathouse and stayed there
Bii' 'adéest'į́į́' bii'jį' 'ádinísh'į́į́go shidághaa' yíshéé'	looking into the mirror I shaved myself
Bii' 'adéest'į́į́' bii'jį' 'ádinéésh'į́į́' ńt'éé sitsiiba' la' yiiłtsą́	when I looked at myself in the mirror I noticed some gray hair
Bii' 'adéest'į́į́' biyi'jį' 'ádinéésh'į́į́' ńt'éé' shidághaa' 'ayói 'áníltso silį́į́' lá	I looked at myself in the mirror and saw that my mustache had grown very long
yiską́ągo shizhé'é 'adínéeyood	tomorrow my father is driving a small group of animals to water
Shideezhí bił t'áá 'akwííjį́ tóógóó nídí'níidzo'	everyday my little sister and I make a drive to the waterhole
T'ah doo 'ákǫ́ǫ́ 'adisbąąs da	I've never driven there
T'ah doo 'ákǫ́ǫ́ bił 'adisbąąsdą́ą́' dibé yázhí yiníłta'	count the lambs before I start to take them over there
T'áadoo bidine'é yóó' 'iidíí'ą́ą́ da	he did not forsake his people
T'óó 'ałtso 'ííłta' dóó bidine'é yóó' 'iidíí'ą́	as soon as he finished school he forsook his people
Łééchą́ą́'í bighan gone' yah 'adeeshchid ńt'éé' shishash	I reached into the doghouse and it bit me
Dáádílkał la' bił 'ańda'dilchi'go t'áá bí 'ąą 'áńdaat'įįh	some doors open automatically when a button is pushed
Bikindi níyáago dáádílkał bił 'adeeshchid dóó 'asdzą́ą́ léi' shá 'ąą yidinítą́	when I got to his house I rang the doorbell and some woman opened it for me
'Éé' bee yilzhóhí. bee 'ádéshdee'	I brushed myself off with a whisk broom
Kin yishdleeshgo díí 'anilí bee 'áńdíshdah siza'azis shijool	I have this rag in my pocket to wipe myself off with while I'm painting the house
Hashtł'ish biih yígo'go tsin bee 'ádíshdéehgo **sédá	when I fell in the mud I sat getting it off myself with a stick
'Adą́ą́dą́ą́' shá bíighah 'atah 'adishdiłgo 'i'íí'ą́	I spent the day yesterday taking part in a stick dice game
'Adą́ą́dą́ą́' shimá sání bighandi 'atah 'adishdił ńt'éé'	I played stick dice at my grandmother's place yesterday
Na'akaidi dleesh bee 'ádéshdléézh dóó 'atah 'eeshzhiizh	at the Yei Bichei I smeared white cłay on myself and joined in the dancing
Béésh bii' kǫ'í biyi'dę́ę́' łeeshch'ih hahassííd ńt'éé' 'ádéshdlid	I burned myself taking the ashes out of the stove
Neeznáá shinááhaigo 'adishdon bóhooł'ą́ą́'	I learned to shoot when I was ten years old
Bįįh ła' ch'ééh bił 'adiishdǫǫh	I'm trying to shoot a deer
Nagháí 'ashkii 'ayóo 'adigoh	that boy is a good tackler
'Ólta'di jooł daatalígíí. bee ndeii'néego 'adishgoh bíhooł'ą́ą́'	I learned to tackle by playing football at school
'Ólta'di jooł bee ndeii'néego 'adishhał bóhooł'ą́ą́'	I learned to be a batter by playing ball at school
Ha'ii'nílí bee 'adishka'	to play monte
'Adiíláago biniinaa 'awáalya sétį́	I'm in jail for adultery
"Siláo ""whistle"" ch'ééh yee 'adiłóól"	the cop can't blow his whistle
Ni'jį' 'adíízhéé' ńt'éé' bá 'ólta'í shiiłtsą́	the teacher saw me when I spit on the floor
Honibą́ą́hjį' adíízhéé' ńt'éé' shimá sáni ch'íshininíłchxą́ą́'	my grandmother chased me out for spitting on the ground near the fire
Nilááhgóó shį́į́ 'adideeshshah	I can spit farther than you can
Shicheii bigish yee 'adishish	my grandfather pokes with his cane
Tsís'nátsoh 'éí 'ayóo 'adishish	bumble bees really sting
'Ashkii yázhí bee'ak'e'elchíhí yee 'adishishgo biniinaa bighanishtą́	I took the pencil away from the little boy because he was jabbing with it
Shádí. 'ayóo 'ádíltązhgo 'ólta'dę́ę́' nádzá	my sister returned from school very particular about her appearance
Neeznáá yiskánídą́ą́' 'atiin bibąąh góyaa 'adéłt'i'	ten days ago I built a fence along the side of the road
T'eesh bee 'ádeesht'éezhgo Naakaii Łizhinii nahałingo 'í'diishyaa	I blackened myself with charcoal until I looked like a black man
T'ah doo 'adishtįįh da ńt'éé' yiską́ągo 'adétą́	I had never carried the wand but tomorrow I'll carry it
'Ahbínídą́ą́' bee 'ádiltłahí łikání halchinígíí bee 'ádéshtłahgo 'ólta'góó dah diishwod	this morning I put on a sweet smelling cream and took off for school
'Ahbínígo 'ółta'góó déyáago 'átsé bee 'ádíltłahí łikaní dahalchinígií bee 'ádéshtłah	I put cold cream on myself in the morning before I go to school
'E'e'áahgo 'áńdíshtłah doó ná'iishhosh	in the evening I put cold cream on myself and go to bed
'Adisht'oh t'ah doo bíhoosh'aah da	I haven't learned archery yet
Shideezhí bibee'ádít'oodí bee 'ádísht'ood ńt'éé' shich'į' bá hóóchįįd	my little sister got mad at me for wiping myself with her towel
Naalyéhé yá sidáhí béeso bíjókeedgo 'ayóo mą' 'ádíl'į́	the trader is always balky when one asks him for money
Ha'át'áosh 'ayóo mą' 'ádíl'į́	why are you so uncooperative?/
Mósí yázhí 'ałhosh ńt'éé' ńdii'na'go 'ádeesk'ą́ą́z	the kitten got up from its sleep and stretched
Díí 'ashkii 'ádíltł'is yiniiyé 'ahbínígo néiltih	this boy runs every morning to harden himself
'Adistsiłgo doo háá'ásh'aah da leh	when I go after the bałl I never get it
Bee'aditsxilí.	indicator
Ts'íi'ii yázhí 'ayóo da'dits'ih	"little gnats can really ""pinch"""
Shideezhí yázhí 'ayóo 'adits'ih 'éí biniinaa doo baa yínísht'į́į da	my little sister really can pinch so for that reason I don't bother her
'Ashkii yázhí tł'óół yee 'adiłtsxisgo biniinaa bighanishdlá	I took the rope away from the little boy because he was lashing it
Díí łį́į́' 'ayóo bitsee' yee 'adiłtsxis łeh	this horse is always flicking his tail
Díí tł'óół t'áá 'íiyisíi 'adiyootsází	this rope is too thin
Bilagáana 'adiyootsází léi' nihighandi níyá	some skinny white man came to our place
Shizhé'é bilį́į́' néiltihígíí 'adiyoogháníjį' t'éiyá 'ayóo diłwo'	my father's racehorse is good only for short distance courses.
Shizhé'é bilį́į́' néiltihígíí 'adiyoogháníjį' t'éiyá 'ayóo diłwo'	my father's racehorse is good only for short distance courses.
Shidibé yázhí t'ahdii 'adadiyooshéíí	my lambs are still small
Ch'osh doo yit'íinii t'áá 'íiyisíí 'adiyooshéígo 'óołyé	a microbe is something very tiny
Díí tł'óół 'adiyootsází	this rope is too thin
Shináyaagi dah 'adlo'	I have a tic under my eye.
'Ółta'í dajílínígíí 'ádazhdóone'é doo hol béédahózin da	school children do not know to what clans they belong
T'áá 'ájíłtso 'ádazhdóone'é hoł béédahózingo yá'át'eéh	everyone should know to what clan he belongs.
Shį́į́dą́ą́' sidzééts'iinjį' shighá'deeldłáád	I had a chest x-ray taken last summer.
Chidí bitiin 'ałníí'góó 'adzoogai	there is a white center line running down the highway.
K'ad t'áadoo le'é bee da'iiná danłíinii 'aghá baa ntsídeiikees	at this time our thoughts turn principally to the sources of our livelihood.
Shí shiyo' 'agháadi nizhóní	my beads are the prettiest
Dibé bitsį' 'agháadi shił łikan	I like mutton best of all
Naakaii 'éí naadą́ą́' t'éiyá 'agháadi dabich'iyą'	corn is the principal food of the Mexicans
'Ághááł nímazígíí	gourd rattle
'Akał 'aghááł	rawhide rattle
'Akéshgąą 'aghááł	hoof rattle
'Ayání 'aghááł	buffalo rattle
Nahashch'id 'aghááł	badger rattle.
Sitsilí dóó shideezhí kǫ́ǫ́ 'ahąąh bikee'	the tracks left by my little sister and brother run side by side here.
Shizhé'é bíká 'anáshwo'go béésh bá 'ahádashéłhazh	I snipped off pieces of wire for my father
'Ahbínídą́ą́' shimá sání chizh bá 'ahádaséłne'	I chopped some wood for my grandmother this morning
Shimá 'ííshgháán bá 'ahádaséłne'	I chopped the backbone into pieces for my mother
'Ashkii yázhí dah díníilghaazh bá 'ahádaséti'	I broke the fried bread into pieces for the little boy
'Áłchíní bąąh 'ádahasdįįdígíí kwii dabighan	this is an orphans' home
Nááts'ózí bik'ehodeesdlį́į́' dóó bił 'ahadi'niit'ą́	the Japanese were defeated and we entered into a treaty with them
Bilagáana kin baa naháłnii'go neeznáá nááhaijį' bik'é na'iishłée dooleełgo bił 'ahadi'nisht'ą́	when I bought a house from a whiteman I entered into a ten-year payment contract with him
K'ad lą́ą shiyaa 'ahooldo niizį́į́'	I thought. for sure that my time was up
Kin bik'é niná'áshdléhę́ę biniiyé t'aadoo béeso ła' shóosht'eehé shiyaa 'ahooldo	it's time to pay the house rent and I have no money
T'áadoo 'ałtso k'i'dishłéhé shiyaa 'ahooldo	the planting season is over and I haven't finished my planting
Shizhé'é báháłk'iis yishwoł	I'm running along beside my father.
Dąągo t'áá níyolgo 'anáhálzhish	there's a windy period in the spring
'Aak'eedgo 'ayóo ndahałtingo anáhálzhish	there's always a rainy period in the fall
'Anaa' baa na'aldeehgo haashį́į́ nízáádgóó 'ahodoolzhizh	it's hard to tell how long the war will last
Tł'éédą́ą́' Hastiin Nééz ch'ééh 'alizhgo t'óó 'ahanibiní'ą́	last night Mr. Long was doubled up with pain because he couldn't urinate
Lą'í nááhaiídą́ą́' Naabeehó Hwééldidi 'ahanineelkaad	many years ago the Navajos were rounded up at Fort Sumner
Shideezhí dóó sitsilí bilasáana yaa 'ahigą́ągo biniinaa  t'óó 'ałníí' gónaa bá 'aháník'ęę'	since my little sister and brother were fighting over an apple I cut it in  half for them
 Béésh 'áłts'ózí bee 'atsidí bee 'aháníłne'	I beat the  wire in twa with a hammer
Nástáán 'aháníłne'	I beat  the log in two (by paunding on it until it broke
'Atiinjį t'iisbáí ła' naa'ííyol lágo 'aháníłne' dóó nahjį' 'ííshóód	when I found an aspen tree blown over on the road I chopped it apart and dragged it aside
Shimá sání 'aghaa' hanoolchaadígíi 'aháiníłts'ǫ́ǫ́d	my grandmother pulled the carded wool apart
Shimá 'aghaa' yizdizę́ę ła' bits'ą́ą́' 'aháníłts'ǫ́ǫdgo yiniinaa shich'a hóóshkeed	my mother bawled me out for pulling apart the yarn that she had spun
T'áá 'íiyisíí 'ádaa 'áháshyą́ą ndi dikos shidoolna'	I've caught cold despite the good care I take of myself
'Ahbínídą́ą́' shicheii nihaa doogááł	my grandfather will come to see us tomorrow before the morning is out
'Ahbínídą́ą́' Na'nízhoozhígóó nihił 'adeeswod	we're leaving for Gallup. in the morning
'Ahbínídą́ą́' nihee nahóółtą́	we got rain this morning.
Yiską́ągo 'ahbínígo nihil dah 'adidoot'ah	we'll take off by plane in the morning tomorrow.
Magellan wolyéhę́ę díí nahasdzáán nihił dah si'ánígíí ts'ídá 'áłtsé yikáá' 'ahéé'níł'éél jiní	Magellan was reportedly the first person to sail around the world
'Ałní'ní'ą́ą́go diné bił naashzheehígíí ła' bił 'ahéédiisht'áázh	I got back together with my hunting companion at noon
Kóhoot'éédą́ą́' she'esdzą́ą́ bił 'ałts'ánísht'áázh ńt'éé' 'ahéédiit'ash níigo naaltsoos shich'į' 'áyiilaa lá	my wife and I separated last year but she wrote a letter suggesting that we get back together
Tó háálínídi 'ahéédidiit'ash 'ałní'ní'ą́ągo	let's meet at the spring at noon
Shizhé'é dóó shínaaí. t'áá 'aheedóolwo'	my father and my older brother are equally fast.
Nideezhí dóó shí 'ahééhosiilzįįd	your younger sister and I became acquainted with each other
T'áá 'íídą́ą́' nił 'ahééhosiszįįd sha'shin nisin	I think I've already met you
Nínaaí dóó shí 'ahééhoniilzin	your older brother and I know each other
She'at'ééd dóó ni ne'at'ééd 'aheeníłchxǫ́'í	my girlfriend and yours are one as ugly as the other
Mósí yázhí 'ahíbinéłniihgo sits'ą́ą́' 'ałk'iilwod	when I hit their heads together the kittens got into a fight with each other
Kinłichíi'nii dine'é danlínígíí dóó Dziłtł'ahnii doo 'ahídéét'i' da	the Red House and Mountain Cove People are not interrelated
 'Ąąh háá'á wolyéii k'ad doo 'asht'é'égóó bik'ee ntsinisdzá	I'm really fed up with bills now.
'Adą́ą́dą́ą́' 'ashtł'óogo 'i'íí'ą́	 I spent yesterday weaving
'Ashtł'ó doo bééhasin da	I  don't know how to weave
Shimá sání 'atł'ó yíshiyiił'ą́ą́'	my grandmother taught me to weave
Shí doo 'ásht'į́į da	I didn't do it. I'm  not guilty. I'm not to blame
T'áadoo damǫ́ǫ 'aleehé  naadą́ą́' 'ałtso nihideeshhééł nisingo t'ahdii ch'ééh  'ásht'į́	I wanted to get all the corn in before Sunday  but I'm not going to make it
'Ahbínígo t'ahdii da'iilwoshgo shizhé'é ná'ádį́į́h dóó naalnishgóó bil dah 'adiilwo'	in the morning my father eats  and drives off to work while we are still asleep
Naat'áanii yę́e naanish yik'ideeyáago bá da'jííyą́ą́'	a retirement party  was held for the former Superintendent
Béésh bee 'ak'ida'alchíhígíísh 'ólta' naaltsoos bił 'ałch'į' 'áníł'į́įgo  bíhwiinił'ą́ą́'	did you learn typing by taking a correspondence course?/
T'áá  shí kélchí 'ádá 'ásh'į́	I make my own moccasins
Shahastiin t'áadoo 'ídlání bidishníigo ch'ééh 'ásh'į́	I can't get my husband to stop  drinking
Naalyéhé bá hooghandi 'ałtso niná'deeshdlééł nisin ndi ch'ééh 'ásh'į́	I want to pay up my account in full at the trading post but I can't get it  done
Kwii da'jidlą́ągo 'awáalyaa  bą́ą́hílį́	getting drunk here carries a jail sentence.
Díí 'ańt'i' doo biníkájó'nééh 'át'ée da	it is impossible to crawl through this fence.
'Ashdla' nááhaiídą́ą́' dził biníká'í'nilgo k'ad 'ákóne' ch'é'étiin	five years ago a tunnel was bored through the mountain and now there's a road in there
Shizhé'é shijaa' shá yiníká'nítsi	my father punched a hole in my ears for me
Tł'éédą́ą́' shichidí bikee' sits'ą́ą́' biní- ká'ítsi	last night a hole was punched in my car tire.
Chéch'il yáázhtah chéch'il yáázh bitah	among the scrub oaks
Naabeehó bitaaséyá	I went among the Navajos
Bitaasénii'	I distributed them to them
'Anítah	you're among
'Atah	he's among
'Ajítah	he is among
'Aniitah	we're among
'Anohtah	you're among
T'áá 'ałtsogo 'anishtah łeh	I take part in everything.
'Ałt'ah shiitéézh	we're under the covers together
'Ałt'ah siiké	we're sitting under the same cover
Tsinaabąąs bikooh góyaa hashtł'ish yii' shił ch'íníbą́ą́z	the wagon took me through the mud down in the wash
Chidí bii'dę́ę́' tł'óół ch'ínídéél	the rope fell out of the car
